"db_ref","process_id","year","donorcode","donorname","agencycode","agencyname","crsid","projectnumber","initialreport","recipientcode","recipientname","regioncode","regionname","incomegroupcode","incomegroupname","flowcode","flowname","bi_multi","category","finance_t","aid_t","usd_commitment","usd_disbursement","usd_received","usd_commitment_defl","usd_disbursement_defl","usd_received_defl","usd_adjustment","usd_adjustment_defl","usd_amountuntied","usd_amountpartialtied","usd_amounttied","usd_amountuntied_defl","usd_amountpartialtied_defl","usd_amounttied_defl","usd_irtc","usd_expert_commitment","usd_expert_extended","usd_export_credit","currencycode","commitment_national","disbursement_national","grantequiv","usd_grantequiv","shortdescription","projecttitle","purposecode","purposename","sectorcode","sectorname","channelcode","channelname","channelreportedname","parentchannelcode","geography","expectedstartdate","completiondate","longdescription","sdgfocus","keywords","gender","environment","pdgg","trade","rmnch","drr","nutrition","disability","ftc","pba","investmentproject","assocfinance","biodiversity","climatemitigation","climateadaptation","desertification","commitmentdate","typerepayment","numberrepayment","interest1","interest2","repaydate1","repaydate2","usd_interest","usd_outstanding","usd_arrears_principal","usd_arrears_interest","capitalexpend","psiflag","psiaddtype","psiaddassess","psiadddevobj","ldcflag","ldcflagname","source"
"df_36890",522836,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009004613","ST0909895",8,665,"Pakistan",10009,"South & Central Asia",10018,"LMICs",11,"ODA Grants",1,10,110,"",0.051469,0.051469,0,0.050031,0.050031,0,NA,NA,0,NA,0.051469,0,NA,0.050031,0,NA,NA,NA,302,0.051469,0.051469,NA,NA,"DEVELOPMENT OF CONCEPTS AND METHODS FOR AN IMPROVED STATISTICAL ANALYSIS OF MACRO ECONOMIC DATA","Development of concepts and methods for an improved statistical analysis of macro economic data",15111,"Public finance management (PFM)",151,"I.5.a. Government & Civil Society-general",10000,"Public Sector Institutions","Public sector",10000,"","","","Entwicklung von Konzepten und Methoden der einer verbesserten statistischen Analyse makroökonomischer Daten",NA,NA,1,0,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Text mining"
"df_36893",522850,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008382","ST0926063",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.009348,0.009348,0,0.009087,0.009087,0,NA,NA,0.003178,NA,0.00617,0.00309,NA,0.005997,0,NA,NA,NA,302,0.009348,0.009348,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36930",523054,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008369","ST0925990",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.001514,0.001514,0,0.001471,0.001471,0,NA,NA,0.000515,NA,0.000999,5e-04,NA,0.000971,0,NA,NA,NA,302,0.001514,0.001514,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36931",523059,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008370","ST0926238",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.001514,0.001514,0,0.001471,0.001471,0,NA,NA,0.000515,NA,0.000999,5e-04,NA,0.000971,0,NA,NA,NA,302,0.001514,0.001514,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36932",523063,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008371","ST0926303",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.001514,0.001514,0,0.001471,0.001471,0,NA,NA,0.000515,NA,0.000999,5e-04,NA,0.000971,0,NA,NA,NA,302,0.001514,0.001514,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36933",523068,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008372","ST0926311",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.001547,0.001547,0,0.001504,0.001504,0,NA,NA,0.000526,NA,0.001021,0.000511,NA,0.000993,0,NA,NA,NA,302,0.001547,0.001547,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36934",523073,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008373","ST0925941",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.003027,0.003027,0,0.002943,0.002943,0,NA,NA,0.001029,NA,0.001998,0.001001,NA,0.001942,0,NA,NA,NA,302,0.003027,0.003027,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36935",523078,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008374","ST0925966",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.003856,0.003856,0,0.003748,0.003748,0,NA,NA,0.001311,NA,0.002545,0.001274,NA,0.002474,0,NA,NA,NA,302,0.003856,0.003856,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36936",523082,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008375","ST0925875",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.004122,0.004122,0,0.004007,0.004007,0,NA,NA,0.001401,NA,0.002721,0.001362,NA,0.002644,0,NA,NA,NA,302,0.004122,0.004122,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36937",523088,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008376","ST0926287",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.004122,0.004122,0,0.004007,0.004007,0,NA,NA,0.001401,NA,0.002721,0.001362,NA,0.002644,0,NA,NA,NA,302,0.004122,0.004122,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36938",523092,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008377","ST0925925",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.004306,0.004306,0,0.004185,0.004185,0,NA,NA,0.001464,NA,0.002842,0.001423,NA,0.002762,0,NA,NA,NA,302,0.004306,0.004306,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36939",523098,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008378","ST0926212",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.004306,0.004306,0,0.004185,0.004185,0,NA,NA,0.001464,NA,0.002842,0.001423,NA,0.002762,0,NA,NA,NA,302,0.004306,0.004306,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36940",523104,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008379","ST0926261",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.004375,0.004375,0,0.004253,0.004253,0,NA,NA,0.001488,NA,0.002888,0.001446,NA,0.002807,0,NA,NA,NA,302,0.004375,0.004375,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36941",523109,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008380","ST0926295",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.00856,0.00856,0,0.008321,0.008321,0,NA,NA,0.00291,NA,0.00565,0.002829,NA,0.005492,0,NA,NA,NA,302,0.00856,0.00856,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36942",523115,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008381","ST0926089",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.008745,0.008745,0,0.008501,0.008501,0,NA,NA,0.002973,NA,0.005772,0.00289,NA,0.005611,0,NA,NA,NA,302,0.008745,0.008745,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36943",523122,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008383","ST0926071",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.009348,0.009348,0,0.009087,0.009087,0,NA,NA,0.003178,NA,0.00617,0.00309,NA,0.005997,0,NA,NA,NA,302,0.009348,0.009348,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36944",523127,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008384","ST0925982",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.01046,0.01046,0,0.010167,0.010167,0,NA,NA,0.003556,NA,0.006903,0.003457,NA,0.00671,0,NA,NA,NA,302,0.01046,0.01046,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36945",523131,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008385","ST0925917",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.010613,0.010613,0,0.010316,0.010316,0,NA,NA,0.003608,NA,0.007004,0.003507,NA,0.006809,0,NA,NA,NA,302,0.010613,0.010613,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36946",523136,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008386","ST0926204",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.012489,0.012489,0,0.01214,0.01214,0,NA,NA,0.004246,NA,0.008242,0.004127,NA,0.008012,0,NA,NA,NA,302,0.012489,0.012489,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36947",523142,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008387","ST0926196",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.012867,0.012867,0,0.012508,0.012508,0,NA,NA,0.004375,NA,0.008492,0.004253,NA,0.008255,0,NA,NA,NA,302,0.012867,0.012867,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36948",523147,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008388","ST0925891",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.017186,0.017186,0,0.016705,0.016705,0,NA,NA,0.005843,NA,0.011343,0.00568,NA,0.011026,0,NA,NA,NA,302,0.017186,0.017186,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
"df_36949",523151,2009,5,"Germany",1,"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung","2009008389","ST0926105",8,289,"South of Sahara, regional",10003,"South of Sahara",10024,"Part I unallocated by income",11,"ODA Grants",1,10,110,"",0.01889,0.01889,0,0.018362,0.018362,0,NA,NA,0.006423,NA,0.012467,0.006243,NA,0.012119,0,NA,NA,NA,302,0.01889,0.01889,NA,NA,"STATISTICAL INFORMATION SYSTEMS FOR SUSTAINABLE DEVELOPMENT IN SUB-SAHARA AFRICA","Statistical Information Systems for Sustainable Development in Sub-Sahara Africa",16062,"Statistical capacity building",160,"I.6. Other Social Infrastructure & Services",10000,"Public Sector Institutions","Public sector",10000,"","","","Statistische Informationssysteme für eine nachhaltige Entwicklung in Sub-Sahara Afrika",NA,NA,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"","",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,"Purpose code: statistical capacity building"
